"","LID","License Number","License Type","Status","Licensee","Premises","Premises Address","Premises Mailing Address","Premises Owner","Premises Manager","County","Municipality","Last Issue Date","Expiration Date","lon","lat"
"925","131048","R8217","Restaurant (Liquor)","Pending","FOX HOLE TAVERN LLC","FOX HOLE TAVERN LLC","211 COMMERCIAL AVE, PITTSBURGH PA 15215","211 COMMERCIAL AVE, PITTSBURGH PA 15215",NA,NA,"Allegheny County","Aspinwall",NA,"May 31,2025",-79.9046284,40.4903879
"926","104808","AL46329","Limited Distillery","Active","GOODLANDER LLC","GOODLANDER COCKTAIL BREWERY","6614 HAMILTON AVE, PITTSBURGH PA 15206-4130","6614 HAMILTON AVE, PITTSBURGH PA 15206-4130","DAH PARTNERS LP","WILLIAM E SHONK","Allegheny County","Pittsburgh","Oct 28,2024","Dec 31,2025",-79.9102159,40.45744
"927","72444","AR156","Airport Restaurant (Liquor)","Active","TASTE INC","VINO VOLO","PITTSBURGH INTERNATIONAL AIRPORT  1000 AIRPORT BLVD, PITTSBURGH PA 15231","PITTSBURGH INTL AIRPORT PO BOX 12311, PITTSBURGH PA 15231","COUNTY OF ALLEGHENY","STEVEN C ALEXANDER","Allegheny County","Findlay Twp","Feb 6,2025","May 31,2026",-80.256853,40.4955466
"928","1571","C3297","Club (Liquor)","Active","FRANKSTOWN CLUB","FRANKSTOWN CLUB","547 GREENFIELD AVE, PITTSBURGH PA 15207-1093","547 GREENFIELD AVE, PITTSBURGH PA 15207-1093","FRANKSTOWN CLUB","HEATHER M MCFADDEN","Allegheny County","Pittsburgh","Apr 11,2025","May 31,2026",-79.9407851,40.4261249
"929","691","C731","Club (Liquor)","Active","WEST END PULASKI SOC. LODGE 1052 POLISH NATIONAL ALLIANCE","WEST END PULASKI SOC. LODGE 1052 POLISH NATIONAL ALLIANCE","14 LINHART ST, PITTSBURGH PA 15220-5611","14 LINHART ST, PITTSBURGH PA 15220-5611","WEST END PULASKI SOC. LODGE 1052 POLISH NATIONAL ALLIANCE","ROBERT J HANIS","Allegheny County","Pittsburgh","Apr 14,2025","May 31,2026",-80.0377752,40.4416565
"930","1338","C2640","Club (Liquor)","Active","BRUSHTON SOCIAL CLUB","BRUSHTON SOCIAL CLUB","7908-7912 FRANKSTOWN AVE, PITTSBURGH PA 15221-1328","7908-7912 FRANKSTOWN AVE, PITTSBURGH PA 15221-1328","EDWARD GANDY","BRANDON E GANDY","Allegheny County","Pittsburgh","Apr 16,2025","May 31,2026",-79.885432,40.454973
"931","954","C1446","Club (Liquor)","Active","LIBERALE SOCIAL ASSN OF WILLOCK, PA","LIBERALE SOCIAL ASSN OF WILLOCK, PA","5173 SPANGLER ST BALDWIN, PITTSBURGH PA 15236-2221","5173 SPANGLER ST BALDWIN, PITTSBURGH PA 15236-2221","LIBERALE SOCIAL ASSN OF WILLOCK, PA","DONALD T WIRTH","Allegheny County","Baldwin","Mar 26,2025","May 31,2026",-79.9704037,40.3512927
"932","1339","C2641","Club (Liquor)","Active","POLISH FALCONS GYMNASTIC & LITERARY ASSN. OF PITTSBURGH PA","POLISH FALCONS GYMNASTIC & LITERARY ASSN. OF PITTSBURGH PA","60 S 18TH ST, PITTSBURGH PA 15203-1746","60 S 18TH ST, PITTSBURGH PA 15203-1746","POLISH FALCONS GYMNASTIC & LITERARY ASSN. OF PITTSBURGH PA","RYAN WESOLOWSKI","Allegheny County","Pittsburgh","Mar 28,2025","May 31,2026",-79.9807367,40.4298163
"933","1344","CC34249","Catering Club (Liquor)","Active","RENTON VOLUNTEER FIRE DEPARTMENT & RELIEF ASSOCIATION","RENTON VOLUNTEER FIRE DEPARTMENT & RELIEF ASSOCIATION","222 RENTON AVE, PITTSBURGH PA 15239-1645","PO BOX 14071, PITTSBURGH PA 15239","RENTON VOLUNTEER FIRE DEPARTMENT & RELIEF ASSOCIATION","KELLY WALTERS","Allegheny County","Plum","Mar 12,2025","May 31,2026",-79.7279669,40.4989847
"934","918","CC1366","Catering Club (Liquor)","Active","SHARPSBURG VETERANS ASSOCIATION","SHARPSBURG VETERANS ASSOCIATION","1017 MAIN ST SHARPSBURG, PITTSBURGH PA 15215-2437","1017 MAIN ST SHARPSBURG, PITTSBURGH PA 15215-2437","SHARPSBURG VETERANS ASSOCIATION","ANTHONY FRANCIONI","Allegheny County","Sharpsburg","May 28,2025","May 31,2026",-79.93207,40.4943482
"935","2885","CC245","Catering Club (Liquor)","Active","PITTSBURGH FIELD CLUB","PITTSBURGH FIELD CLUB","121 FIELD CLUB RD FOX CHAPEL, PITTSBURGH PA 15238-2219","121 FIELD CLUB RD FOX CHAPEL, PITTSBURGH PA 15238-2219","PITTSBURGH FIELD CLUB","THOMAS D ELLIOTT","Allegheny County","Fox Chapel","Mar 28,2025","May 31,2026",-79.8915492,40.5137153
"936","3859","CC5235","Catering Club (Liquor)","Active","BRENTWOOD POST NO 1810 V F W OF THE U S HOME ASSN INC","BRENTWOOD POST NO 1810 V F W OF THE U S HOME ASSN INC","3801 CLAIRTON BLVD BRENTWOOD, PITTSBURGH PA 15227-2603","3801 CLAIRTON BLVD BRENTWOOD, PITTSBURGH PA 15227-2603","BRENTWOOD POST NO 1810 V F W OF THE U S HOME ASSN INC","JOHN D WALLACE","Allegheny County","Brentwood","May 23,2025","May 31,2026",-79.98199,40.370402
"937","68340","CC3717","Catering Club (Liquor)","Active","703 COMMUNITY SOCIAL CLUB","703 COMMUNITY SOCIAL CLUB","7232-36 HAMILTON AVE, PITTSBURGH PA 15208-1815","7232-36 HAMILTON AVE, PITTSBURGH PA 15208-1815","7232 HAMILTON AVENUE HOLDINGS CO","JERALD T ROBINSON","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-79.8962784,40.4542004
"938","72583","D2476","Distributor (Malt)","Active","PISTELLA BEER LLC","PISTELLA BEER LLC","5514 PENN AVE, PITTSBURGH PA 15206-3513","5514 PENN AVE, PITTSBURGH PA 15206-3513","NANCY PISTELLA","FRANK PISTELLA JR","Allegheny County","Pittsburgh","May 21,2025","May 31,2026",-79.9319329,40.4637361
"939","84081","D532","Distributor (Malt)","Active","DUFFYS BEER LLC","DUFFYS BEER LLC","294 CURRY HOLLOW RD   PLEASANT HILLS, PITTSBURGH PA 15236","294 CURRY HOLLOW RD   PLEASANT HILLS, PITTSBURGH PA 15236","PAUL PROPERTY MANAGEMENT LP","MICHAEL S GREEN","Allegheny County","Pleasant Hills","Mar 3,2025","May 31,2026",-79.9749153,40.3375793
"940","114907","E4048","Eating Place Retail Dispenser (Malt)","Active","GREENFIELD RIALTO LLC","RIALTO PIZZA","623 GREENFIELD AVE, PITTSBURGH PA 15207-1146","623 GREENFIELD AVE, PITTSBURGH PA 15207-1146","BEHROUZ FAMILI","CAMILO ARENAS","Allegheny County","Pittsburgh","May 30,2025","May 31,2026",-79.9387669,40.4264442
"941","108342","G49514","Brewery","Active","LOLEV LLC","LOLEV LLC","5247 BUTLER ST, PITTSBURGH PA 15201-2621","261 BROWN RD, WEXFORD PA 15090-8559","EIGER HOLDINGS LLC","DEREK J GONANO","Allegheny County","Pittsburgh","Sep 12,2024","Dec 31,2025",-79.9538708,40.4816776
"942","67927","G490","Brewery","Active","HOP YARD BREWING COMPANY","HOP YARD BREWING COMPANY","5601 BUTLER ST, PITTSBURGH PA 15201-2326","5601 BUTLER ST, PITTSBURGH PA 15201-2326",NA,"MATTHEW GOUWENS","Allegheny County","Pittsburgh","Jan 3,2025","Dec 31,2025",-79.9481198,40.4846413
"943","117924","GA54243","Grain Alcohol","Active","WILLIAM T WARD","WILLIAM T WARD","2256 BEECHWOOD BLVD, PITTSBURGH PA 15217","2256 BEECHWOOD BLVD, PITTSBURGH PA 15217",NA,NA,"Allegheny County","Pittsburgh","Jun 14,2023","Dec 31,2028",-79.9132087,40.4339971
"944","94662","H223","Hotel (Liquor)","Active","BGC 135 9TH STREET INC","BGC 135 9TH STREET INC","131-135 9TH ST, PITTSBURGH PA 15222-3605","10737 CUTTEN  RD, HOUSTON  77066","RCI HOLDINGS INC","PAUL J. COLELLA","Allegheny County","Pittsburgh","May 23,2025","May 31,2026",-79.9983369,40.444169
"945","105286","H46946","Hotel (Liquor)","Active","KUNJ ABC HOLDINGS LLC","STAYBRIDGE SUITES","239 SUMMIT PARK DR, PITTSBURGH PA 15275","239 SUMMIT PARK DR, PITTSBURGH PA 15275","KUNJ ABC HOLDINGS LLC","JASON A NAPER","Allegheny County","North Fayette Twp","Apr 17,2025","May 31,2026",-80.1784722,40.4483197
"946","121517","H6470","Hotel (Liquor)","Active","PITTSBURGH HOSPITALITY GROUP LLC","HYATT PLACE PITTSBURGH AIRPORT HOTEL","6011 CAMPBELLS RUN RD, PITTSBURGH PA 15205-1022","14200 E JEFFERSON AVE, DETROIT MI 48215","PITTSBURGH HOSPITALITY, LLC","JOHN R DRUGA","Allegheny County","Robinson Twp","May 8,2025","May 31,2026",-80.1608167,40.4458033
"947","91007","H38038","Hotel (Liquor)","Active","PTC LODGING LLC","HOTEL INDIGO","329-331 TECHNOLOGY DR , PITTSBURGH PA 15219","329-331 TECHNOLOGY DR , PITTSBURGH PA 15219","PTC LODGING LLC","GARRY D MINTZ","Allegheny County","Pittsburgh","Mar 10,2025","May 31,2026",-79.960217,40.43127
"948","7837","HP136","Hospital Permit","Active","ST. CLAIR MEMORIAL HOSPITAL","ST. CLAIR MEMORIAL HOSPITAL","1000 BOWER HILL RD, PITTSBURGH PA 15243-1899","1000 BOWER HILL RD, PITTSBURGH PA 15243-1899",NA,NA,"Allegheny County","Pittsburgh","Sep 26,2024","Dec 31,2028",-80.0667635,40.3788216
"949","111201","IA50031","Transporter for Hire Class A","Active","FIRST CLASS CATERERS, INC","FIRST CLASS CATERERS, INC","310 VISTA PARK DR, PITTSBURGH PA 15205-1206","310 VISTA PARK DR, PITTSBURGH PA 15205-1206",NA,NA,"Allegheny County","Robinson Twp","Nov 18,2024","Dec 31,2025",-80.1366368,40.4327263
"950","103256","IB45351","Transporter for Hire Class B","Active","GINO BROS PIZZERIA INC","GINO BROTHERS PIZZERIA INC","55 ALPHA DR W, PITTSBURGH PA 15238-1401","55 ALPHA DR W, PITTSBURGH PA 15238-1401",NA,NA,"Allegheny County","Harmar Twp","Mar 3,2025","Dec 31,2025",-79.8355594,40.5388987
"951","119090","IZ55956","Importer's Warehouse","Active","OASIS W&S LLC","OASIS WINE AND SPIRITS","3B WALNUT ST, PITTSBURGH PA 15223-","3B WALNUT ST, PITTSBURGH PA 15223-","George J and Mildred  Kusevich",NA,"Allegheny County","Etna","Apr 12,2024","Jun 30,2025",-79.944368,40.496745
"952","45104","PV8","Public Venue Restaurant","Active","COMMON PLEA CATERING INC","HEINZ HISTORY CENTER","1212 SMALLMAN ST, PITTSBURGH PA 15222-4208","1212 SMALLMAN ST, PITTSBURGH PA 15222-4208",NA,"JOHN BARSOTTI","Allegheny County","Pittsburgh","Mar 10,2025","May 31,2026",-79.9921306,40.4467453
"953","70279","PV162","Public Venue Restaurant","Active","RESTAURANT HOLDING SERVICES INC","ATRIA'S KOOKABURRA KITCHEN","THE NATIONAL AVIARY 700 ARCH ST, PITTSBURGH PA 15212-5201","THE NATIONAL AVIARY 700 ARCH ST, PITTSBURGH PA 15212-5201",NA,"NATALIE A MASINO","Allegheny County","Pittsburgh","Mar 24,2025","May 31,2026",-80.0096053,40.4533299
"954","72106","R19456","Restaurant (Liquor)","Active","SUREFIRE RESTAURANTS GROUP - MCCANDLESS LP","BURGATORY","700 PROVIDENCE BLVD MCCANDLESS, PITTSBURGH PA 15237","700 PROVIDENCE BLVD MCCANDLESS, PITTSBURGH PA 15237",NA,"ROBERT S FROST","Allegheny County","Mccandless","Mar 6,2025","May 31,2026",-80.0215722,40.5697548
"955","114571","R10478","Restaurant (Liquor)","Active","BALA JI HOLDINGS, INC","HOPS BREWS AND SUNSHINE","509 E OHIO ST, PITTSBURGH PA 15212-5516","612 ABERDEEN CRT, MOON TOWNSHIP PA 15108-4270","NEELAM REALSTATE LLC","SHUBHAM S DHAMI","Allegheny County","Pittsburgh","May 21,2025","May 31,2026",-80.0001472,40.4533732
"956","81196","R2050","Restaurant (Liquor)","Active","UGLY DOG SALOON LLC","UGLY DOG SALOON LLC","2351 NOBLESTOWN RD, PITTSBURGH PA 15205-4138","2351 NOBLESTOWN RD, PITTSBURGH PA 15205-4138","UGLY DOG SALOON LLC","CYNTHIA L ZANEY","Allegheny County","Green Tree","May 7,2025","May 31,2026",-80.0548448,40.4269308
"957","56015","R4919","Restaurant (Liquor)","Active","PV & SONS INC","STINKYS BAR & GRILL","4901 HATFIELD ST, PITTSBURGH PA 15201-2726","4901 HATFIELD ST, PITTSBURGH PA 15201-2726",NA,"VALERIE DOWDS","Allegheny County","Pittsburgh","Apr 1,2025","May 31,2026",-79.9577681,40.4777234
"958","60770","R19898","Restaurant (Liquor)","Active","P F CHANGS CHINA BISTRO INC","P F CHANGS CHINA BISTRO","1600 SETTLERS RIDGE CENTER DR, PITTSBURGH PA 15205","1600 SETTLERS RIDGE CENTER DR, PITTSBURGH PA 15205",NA,"ADAM S POLLNAC","Allegheny County","Robinson Twp","Mar 3,2025","May 31,2026",-80.1504783,40.4394072
"959","73420","R1810","Restaurant (Liquor)","Active","PITTSBURGH BURN LLC","BURN BY ROCKY PATEL","346 N SHORE DR, PITTSBURGH PA 15212-5870","15950  N DALLAS PKY STE 400, DALLAS TX 75248",NA,"CALEB E SMITH","Allegheny County","Pittsburgh","Mar 7,2025","May 31,2026",-80.0110897,40.4461372
"960","102192","R19981","Restaurant (Liquor)","Active","MIRRIC ENTERTAINMENT IV LLC","MIRRIC ENTERTAINMENT IV LLC","PINECREEK PLAZA SHPPG CTR 9805 MCKNIGHT RD MCCANDLESS, PITTSBURGH PA 15237-6008","8199 MCKNIGHT RD, PITTSBURGH PA 15237","IRMA H ELLIOTT TRUST FBO KIRK ELLIOTT & IRMA H ELLIOTT TRUST FBO TIM D ELLIOTT","LAUREN BATTAGLIA","Allegheny County","Mccandless","Mar 10,2025","May 31,2026",-80.0391118,40.5852005
"961","71534","R5434","Restaurant (Liquor)","Active","GMN HOLDINGS 2 LLC","GMN HOLDINGS 2 LLC","100 5TH AVE SUITE 204, PITTSBURGH PA 15222-1821","100 5TH AVE SUITE 204, PITTSBURGH PA 15222-1821",NA,"NIRAV M PATEL","Allegheny County","Pittsburgh","Mar 6,2025","May 31,2026",-80.0027717,40.4412871
"962","43266","R12352","Restaurant (Liquor)","Active","WHITE EAGLE INN, INC.","WHITE EAGLE INN","2300 E. CARSON ST, PITTSBURGH PA 15203-2110","2300 E. CARSON ST, PITTSBURGH PA 15203-2110",NA,"LISA A HUSTON","Allegheny County","Pittsburgh","May 20,2025","May 31,2026",-79.9729158,40.4280996
"963","26208","R10438","Restaurant (Liquor)","Active","J. MARSHALL'S, INC.","J. MARSHALL'S, INC.","1254-54 1/2 BROOKLINE BLVD, PITTSBURGH PA 15226","1254-54 1/2 BROOKLINE BLVD, PITTSBURGH PA 15226",NA,"JAMES MARSHALL","Allegheny County","Pittsburgh","Mar 26,2025","May 31,2026",-80.0259672,40.3982621
"964","101256","R12242","Restaurant (Liquor)","Active","THE COLOMBIAN SPOT LLC","THE COLOMBIAN","2019 E CARSON ST, PITTSBURGH PA 15203-1901","2019 E CARSON ST, PITTSBURGH PA 15203-1901","MARY TOLOMEO, MICHAEL ROSATO, PAUL F ROSATO","KAREN V PERDOMO","Allegheny County","Pittsburgh","Mar 6,2025","May 31,2026",-79.9768279,40.4287425
"965","63773","R6959","Restaurant (Liquor)","Active","MINEO'S PIZZA HOUSE INC","MINEO'S","2124-2128 MURRAY AVE, PITTSBURGH PA 15217-2164","2124-2128 MURRAY AVE, PITTSBURGH PA 15217-2164",NA,"DOMINIC MINEO","Allegheny County","Pittsburgh","May 5,2025","May 31,2026",-79.9233584,40.4329901
"966","94588","R12433","Restaurant (Liquor)","Active","EL BURRO DOS LLC","EL BURRO","1113 S BRADDOCK AVE, PITTSBURGH PA 15218-1250","1113 S BRADDOCK AVE, PITTSBURGH PA 15218-1250","KATHLEEN MEYER","WES DERENOUARD","Allegheny County","Edgewood","May 13,2025","May 31,2026",-79.8935448,40.4325281
"967","115097","R3287","Restaurant (Liquor)","Active","FIRST WATCH RESTAURANTS, INC","FIRST WATCH","215 SETTLERS RIDGE CENTER DR, PITTSBURGH PA 15205-1427","8725 PENDERY PL STE 201, BRADENTON FL 34201","SETTLER'S RIDGE, LP","KELSEY M PRICE","Allegheny County","Robinson Twp","Apr 9,2025","May 31,2026",-80.1502941,40.4405311
"968","39835","R7028","Restaurant (Liquor)","Active","505 ROCHESTER INC","ROCHESTER INN","505 ROCHESTER RD, PITTSBURGH PA 15237-1747","505 ROCHESTER RD, PITTSBURGH PA 15237-1747",NA,"TODD J DUMONT","Allegheny County","Ross Twp","Apr 16,2025","May 31,2026",-80.0509195,40.5364377
"969","110653","R11485","Restaurant (Liquor)","Active","MEDINAH LLC","FORBES TAVERN","310 FORBES AVE, PITTSBURGH PA 15222-1808","310 FORBES AVE, PITTSBURGH PA 15222-1808","GEORGE LUCIA MARIA AND GEORGEANNE LEVENTIS","MAURICE S NASSIF","Allegheny County","Pittsburgh","Apr 29,2025","May 31,2026",-80.0004519,40.4397825
"970","39887","R9662","Restaurant (Liquor)","Active","S.L.A.M., INC.","O'BRIEN'S","3224-3226 BRIGHTON RD, PITTSBURGH PA 15212-2340","3224-3226 BRIGHTON RD, PITTSBURGH PA 15212-2340","STEPHEN K & LYNN A WALLACE","STEPHEN K WALLACE","Allegheny County","Pittsburgh","Mar 18,2025","May 31,2026",-80.0313253,40.4760143
"971","120985","R11217","Restaurant (Liquor)","Active","INDO SPICY INC","TAMARIND SAVORING INDIA","2101 GREENTREE RD  UNIT B116-118.5, PITTSBURGH PA 15220-1451","2101 GREENTREE RD  UNIT B116-118.5, PITTSBURGH PA 15220-1451","PITTSBURGH PA RETAIL LP","SHANMUGA S KANDASWAMY","Allegheny County","Scott Twp","Apr 25,2025","May 31,2026",-80.0721919,40.3906149
"972","20080","R19240","Restaurant (Liquor)","Active","PIZZA ROMA CORPORATION","PIZZA ROMA","8360 PERRY HWY MCCANDLESS, PITTSBURGH PA 15237-5218","8360 PERRY HWY MCCANDLESS, PITTSBURGH PA 15237-5218",NA,"ADOLFO DACHILLA","Allegheny County","Mccandless","Mar 6,2025","May 31,2026",-80.0392149,40.5587025
"973","46081","R4614","Restaurant (Liquor)","Active","THREE JOHN'S, INC.","SHENANIGAN'S","2310 BABCOCK BLVD, PITTSBURGH PA 15237-3220","2310 BABCOCK BLVD, PITTSBURGH PA 15237-3220",NA,"BRAD ENGELMORE","Allegheny County","Ross Twp","Mar 18,2025","May 31,2026",-80.000812,40.5137756
"974","31562","R5613","Restaurant (Liquor)","Active","GMR RESTAURANTS OF PENNSYLVANIA LLC","OLIVE GARDEN #309","8400 MCKNIGHT RD, PITTSBURGH PA 15237","8400 MCKNIGHT RD, PITTSBURGH PA 15237",NA,"KEITH T GARLAND","Allegheny County","Ross Twp","Apr 4,2025","May 31,2026",-80.0200979,40.5524268
"975","44128","R19319","Restaurant (Liquor)","Active","TYMACO, INC.","CASTLE SHANNON ICE CASTLE","990 CASTLE SHANNON BLVD CASTLE SHANNON, PITTSBURGH PA 15234-1810","990 CASTLE SHANNON BLVD CASTLE SHANNON, PITTSBURGH PA 15234-1810",NA,"PAULA MUROVICH","Allegheny County","Castle Shannon","May 6,2025","May 31,2026",-80.0263913,40.366011
"976","110130","R12926","Restaurant (Liquor)","Active","STRIP STEAK LP","BALVANERA","1660  SMALLMAN ST, PITTSBURGH PA 15222","1660  SMALLMAN ST, PITTSBURGH PA 15222",NA,"FERNANDO E NAVAS","Allegheny County","Pittsburgh","Apr 3,2025","May 31,2026",-79.9868806,40.4499853
"977","61443","R8000","Restaurant (Liquor)","Active","GARDEB INC","GARDEB INC","2883 WEST LIBERTY AVE, PITTSBURGH PA 15216-2627","2883 WEST LIBERTY AVE, PITTSBURGH PA 15216-2627",NA,"KIMBERLY A BOSS","Allegheny County","Dormont","Apr 17,2025","May 31,2026",-80.0335279,40.3952087
"978","90692","R9887","Restaurant (Liquor)","Active","WERNER TAVERN COMPANY","WERNER TAVERN COMPANY","124-126 S HIGHLAND AVE, PITTSBURGH PA 15206-3931","124-126 S HIGHLAND AVE, PITTSBURGH PA 15206-3931","WERNER BUILDING ASSOCIATES LLC","ADAM L HENRY","Allegheny County","Pittsburgh","Mar 18,2025","May 31,2026",-79.9254521,40.4603926
"979","9409","R431","Restaurant (Liquor)","Active","C A MUER LLC","GRAND CONCOURSE RESTAURANT","100 W STATION SQ DR, PITTSBURGH PA 15219-1122","100 W STATION SQ DR, PITTSBURGH PA 15219-1122",NA,"MILO BOERING","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-80.0038594,40.4333959
"980","82258","R14560","Restaurant (Liquor)","Active","SOUTHERN TIER PITTSBURGH LLC","SOUTHERN TIER PITTSBURGH LLC","316 N SHORE DR, PITTSBURGH PA 15212-5870","316 N SHORE DR, PITTSBURGH PA 15212-5870","NORTH SHORE DEVELOPERS 2013 LP","ANNA M BRAILEY","Allegheny County","Pittsburgh","Mar 5,2025","May 31,2026",-80.0103222,40.4462007
"981","23845","R7796","Restaurant (Liquor)","Active","JON L. PENTLAND, INC.","PARADISE BEACH","7605 GRAND AVE REAR, PITTSBURGH PA 15225-1049","7605 GRAND AVE REAR, PITTSBURGH PA 15225-1049",NA,"SHANE SCAFF","Allegheny County","Neville Twp","Mar 4,2025","May 31,2026",-80.1492998,40.5175005
"982","105269","R12746","Restaurant (Liquor)","Active","CON ALMA PGH 2 LLC","CON ALMA","613 PENN AVE, PITTSBURGH PA 15222-3204","613 PENN AVE, PITTSBURGH PA 15222-3204","LWE ROOSEVELT, LP","HANNAH MCKEE","Allegheny County","Pittsburgh","May 30,2025","May 31,2026",-80.0017678,40.4430284
"983","48283","R7895","Restaurant (Liquor)","Active","LITTLE TOKYO, INC.","LITTLE TOKYO, INC.","636-638 WASHINGTON RD, PITTSBURGH PA 15228-1916","636-638 WASHINGTON RD, PITTSBURGH PA 15228-1916",NA,"ZHEWAN LIN","Allegheny County","Mt Lebanon Twp","Feb 7,2025","May 31,2026",-80.0444905,40.3818121
"984","55094","R12530","Restaurant (Liquor)","Active","BRINKER PENN TRUST","CHILI'S GRILL & BAR","PITTSBURGH MILLS MALL 2020 PITTSBURGH MILLS BLVD, TARENTUM PA 15084","PITTSBURGH MILLS MALL 2020 PITTSBURGH MILLS BLVD, TARENTUM PA 15084",NA,"KURT T FREISMUTH","Allegheny County","Frazer Twp","Apr 9,2025","May 31,2026",-79.8024888,40.571413
"985","95455","R19574","Restaurant (Liquor)","Active","GARDEN RESTAURANT & BAR LLC","GARDEN RESTAURANT & BAR LLC","4912 GARDENVILLE RD BALDWIN, PITTSBURGH PA 15236","4912 GARDENVILLE RD BALDWIN, PITTSBURGH PA 15236","SDM DEVELOPMENTS LLC","SCOTT D MOROSETTI","Allegheny County","Baldwin","Feb 11,2025","May 31,2026",-80.0073162,40.3458495
"986","72422","R17861","Restaurant (Liquor)","Active","CAMP HORNE ROADHOUSE LLC","CAMP HORNE ROADHOUSE LLC","325 CAMP HORNE RD, PITTSBURGH PA 15202-1606","325 CAMP HORNE RD, PITTSBURGH PA 15202-1606",NA,"TIMOTHY RUPERT","Allegheny County","Kilbuck Twp","Feb 26,2025","May 31,2026",-80.0901267,40.5184447
"987","43923","R15493","Restaurant (Liquor)","Active","M & J SHILOH, INC.","SLOPPY JOE'S","215-217 SHILOH ST, PITTSBURGH PA 15211-1623","215-217 SHILOH ST, PITTSBURGH PA 15211-1623",NA,"MARK GORGA","Allegheny County","Pittsburgh","Mar 20,2025","May 31,2026",-80.007235,40.430169
"988","63456","R1101","Restaurant (Liquor)","Active","THPF INC","FORD'S TAVERN","1402 EVERGREEN AVE, PITTSBURGH PA 15209-1644","1402 EVERGREEN AVE, PITTSBURGH PA 15209-1644","JOSEPH T FORD","JOSEPH T FORD","Allegheny County","Shaler Twp","Mar 24,2025","May 31,2026",-79.9761884,40.4963522
"989","103450","R12633","Restaurant (Liquor)","Active","NORTH SHORE PUB LLC","NORTH SHORE PUB LLC","211 NORTH SHORE DR, PITTSBURGH PA 15212","211 NORTH SHORE DR, PITTSBURGH PA 15212","CONTINENTAL/NORTH SHORE I, LP","TYLER W CORSON","Allegheny County","Pittsburgh","Apr 4,2025","May 31,2026",-80.0076447,40.4463247
"990","59298","R14235","Restaurant (Liquor)","Active","LITTLE TOKYO BISTRO INC","LITTLE TOKYO BISTRO","2122 E CARSON ST, PITTSBURGH PA 15203-1904","2122 E CARSON ST, PITTSBURGH PA 15203-1904",NA,"ZHEXUE LIN","Allegheny County","Pittsburgh","Mar 4,2025","May 31,2026",-79.9753424,40.4283049
"991","105449","R12674","Restaurant (Liquor)","Active","MERO FORBES INC","VIVA LOS TACOS","3901 FORBES AVE, PITTSBURGH PA 15213","3901 FORBES AVE, PITTSBURGH PA 15213","M&D PARTNERS LP & SENECA PARTNERS LP","JAMIE RODGERS","Allegheny County","Pittsburgh","May 20,2025","May 31,2026",-79.956298,40.4428298
"992","71512","R2107","Restaurant (Liquor)","Active","APTEKA INC","APTEKA INC","4604-4606 PENN AVE, PITTSBURGH PA 15224","4604-4606 PENN AVE, PITTSBURGH PA 15224",NA,"TOMASZ SKOWRONSKI","Allegheny County","Pittsburgh","Apr 24,2025","May 31,2026",-79.9493911,40.4657787
"993","83329","R7331","Restaurant (Liquor)","Active","FALCIONE VENTURES LLC","FALCIONE VENTURES LLC","1100 GROVE RD, PITTSBURGH PA 15234-2268","1100 GROVE RD, PITTSBURGH PA 15234-2268","LEON MIGALE","ALFRED DOMINIC FALCIONE III","Allegheny County","Castle Shannon","May 14,2025","May 31,2026",-80.0142914,40.3675035
"994","61345","R19238","Restaurant (Liquor)","Safekeeping","OUTBACK STEAKHOUSE OF FLORIDA LLC","OUTBACK STEAKHOUSE OF FLORIDA LLC","9395 MCKNIGHT RD, PITTSBURGH PA 15237-5949","9395 MCKNIGHT RD, PITTSBURGH PA 15237-5949",NA,NA,"Allegheny County","Mccandless","Mar 11,2025","May 31,2026",-80.0262455,40.5758963
